task,response_regime,reward_variant,method,method_group,seed,true_return,exact_behavior_policy_value,paired_behavior_relative_return_difference,paired_standard_error,unsupported_action_mass,policy_probability_complete,rank_within_task_regime_reward_seed,paired_difference_definition
respiratory,null,primary_dense_plus_terminal,grud_world_model__H8_categorical_CEM__support_constrained,world_model_planner,3411,0.3212160835227417,0.349589454467382,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,null,primary_dense_plus_terminal,grud_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3411,0.3212160835227417,0.349589454467382,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,null,primary_dense_plus_terminal,transformer_world_model__H1_exhaustive__support_constrained,world_model_planner,3411,0.3212160835227417,0.349589454467382,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,null,primary_dense_plus_terminal,transformer_world_model__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3411,0.3212160835227417,0.349589454467382,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,null,primary_dense_plus_terminal,transformer_world_model__H4_categorical_CEM__support_constrained,world_model_planner,3411,0.3212160835227417,0.349589454467382,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,null,primary_dense_plus_terminal,transformer_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3411,0.3212160835227417,0.349589454467382,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,null,primary_dense_plus_terminal,transformer_world_model__H8_categorical_CEM__support_constrained,world_model_planner,3411,0.3212160835227417,0.349589454467382,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,null,primary_dense_plus_terminal,transformer_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3411,0.3212160835227417,0.349589454467382,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,null,primary_dense_plus_terminal,dreamer_v3_categorical_rssm__H1_exhaustive__support_constrained,world_model_planner,3411,0.3212160835227417,0.349589454467382,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,null,primary_dense_plus_terminal,dreamer_v3_categorical_rssm__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3411,0.3212160835227417,0.349589454467382,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,null,primary_dense_plus_terminal,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_constrained,world_model_planner,3411,0.3212160835227417,0.349589454467382,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,null,primary_dense_plus_terminal,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3411,0.3212160835227417,0.349589454467382,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,null,primary_dense_plus_terminal,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_constrained,world_model_planner,3411,0.3212160835227417,0.349589454467382,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,null,primary_dense_plus_terminal,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3411,0.3212160835227417,0.349589454467382,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,null,primary_dense_plus_terminal,gaussian_recurrent_ensemble__H1_exhaustive__support_constrained,world_model_planner,3411,0.3212160835227417,0.349589454467382,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,null,primary_dense_plus_terminal,gaussian_recurrent_ensemble__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3411,0.3212160835227417,0.349589454467382,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,null,primary_dense_plus_terminal,gaussian_recurrent_ensemble__H4_categorical_CEM__support_constrained,world_model_planner,3411,0.3212160835227417,0.349589454467382,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,null,primary_dense_plus_terminal,gaussian_recurrent_ensemble__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3411,0.3212160835227417,0.349589454467382,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,null,primary_dense_plus_terminal,gaussian_recurrent_ensemble__H8_categorical_CEM__support_constrained,world_model_planner,3411,0.3212160835227417,0.349589454467382,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,null,primary_dense_plus_terminal,gaussian_recurrent_ensemble__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3411,0.3212160835227417,0.349589454467382,0.0,0.0,0.0,True,17.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,primary_dense_plus_terminal,behavior_cloning,model_free,3411,0.3175933253511087,0.3455656003620322,-8.353763390873587e-05,0.0012265718278357,0.0,True,29.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,primary_dense_plus_terminal,discrete_bcq,model_free,3411,0.3179576388486363,0.3455656003620322,0.0002807758636188,0.0010032944097144,0.0,True,28.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,primary_dense_plus_terminal,discrete_cql,model_free,3411,0.3102792741000312,0.3455656003620322,-0.0073975888849862,0.0014208149760551,0.0,True,33.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,primary_dense_plus_terminal,soft_spibb,model_free,3411,0.3141561298027436,0.3455656003620322,-0.0035207331822738,0.0012147905697315,0.0,True,32.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,primary_dense_plus_terminal,decision_transformer_adapter,model_free,3411,0.3174285233567993,0.3455656003620322,-0.0002483396282181,0.0012988373913984,0.0,True,30.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,primary_dense_plus_terminal,empirical_behavior,control,3411,0.3172905694311702,0.3455656003620322,-0.0003862935538473,0.0012461714115611,0.0,True,31.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,primary_dense_plus_terminal,random_supported,control,3411,0.3235087128402503,0.3455656003620322,0.0058318498552328,0.0013665412600019,0.0,True,27.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,primary_dense_plus_terminal,minimum_supported_action,control,3411,0.3068781354297079,0.3455656003620322,-0.0107987275553096,0.0015237018794834,0.0,True,34.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,primary_dense_plus_terminal,maximum_supported_action,control,3411,0.3394436904243943,0.3455656003620322,0.0217668274393768,0.0020105599286919,0.0,True,1.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,primary_dense_plus_terminal,severity_rule,control,3411,0.3241411576168782,0.3455656003620322,0.0064642946318607,0.0013822612680623,0.0,True,26.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,primary_dense_plus_terminal,grud_world_model__H1_exhaustive__support_constrained,world_model_planner,3411,0.3307320601047864,0.3455656003620322,0.0130551971197689,0.001602379615248,0.0,True,15.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,primary_dense_plus_terminal,grud_world_model__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3411,0.3320414476162215,0.3455656003620322,0.014364584631204,0.0016676320647567,0.0,True,3.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
respiratory,weak,primary_dense_plus_terminal,grud_world_model__H4_categorical_CEM__support_constrained,world_model_planner,3411,0.3310072478016849,0.3455656003620322,0.0133303848166673,0.0016133709754144,0.0,True,10.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
